pos	baseline
28187189	0.11299999999999999
28187198	0.119
28187231	0.641
28187275	0.47250000000000003
28187286	0.1965
28187294	0.4185
28187321	0.9344999999999999
28187329	0.9339999999999999
28187333	0.919
28187377	0.9335
28187385	0.804
28187415	0.9610000000000001
28187417	0.9544999999999999
28187439	0.935
28187738	0.2535
28187957	0.861
28187987	0.5755000000000001
28188002	0.947
28188005	0.9535
28188008	0.9425
28188083	0.903
28188252	0.9335
28188261	0.9535
28188274	0.9670000000000001
28188287	0.967
28188437	0.9655
28188474	0.963
28188533	0.9595
28188578	0.7050000000000001
28188593	0.941
28188604	0.9570000000000001
28188747	0.9375
28188831	0.945
28188908	0.5640000000000001
28188995	0.938
28189017	0.9504999999999999
28189069	0.961
28189176	0.9590000000000001
28189205	0.9565
28189217	0.9665000000000001
28189219	0.9685
28189274	0.966
28189330	0.9625
28189358	0.9610000000000001
28189384	0.9535
28189400	0.9635
28189415	0.9615
28189435	0.9685
28189437	0.9675
28189440	0.943
28189450	0.955
28189461	0.9625
28189479	0.964
28189488	0.9650000000000001
28189491	0.9435
28189502	0.962
28189517	0.9625
28189531	0.9265
28189561	0.9580000000000001
28189570	0.956
28189598	0.768
28189655	0.9595
28189663	0.9085000000000001
28189692	0.88
28189704	0.428
28189767	0.7969999999999999
28189802	0.9344999999999999
28189928	0.859
28189977	0.8755
28190060	0.9185000000000001
28190090	0.9490000000000001
28190122	0.9405000000000001
28190204	0.9525
28190288	0.917
28190430	0.9430000000000001
28190433	0.9435
28190534	0.7589999999999999
28190569	0.9555
28190637	0.959
28190654	0.9255
28190706	0.956
28190773	0.956
28190777	0.962
28190857	0.9570000000000001
28190953	0.9615
28190970	0.9450000000000001
28191110	0.9415
28191133	0.9635
28191313	0.9575
28191326	0.922
28191434	0.9005
28191581	0.896
28191633	0.9065
28191737	0.9109999999999999
28191802	0.516
28191814	0.926
28191841	0.9380000000000001
28191980	0.752
28191985	0.944
28191994	0.915
28192011	0.927
28192081	0.9455
28192108	0.6965
28192134	0.16649999999999998
28192146	0.07050000000000001
28192245	0.6115
28192258	0.7394999999999999
28192271	0.098
28192405	0.087
28192426	0.0455
28192487	0.034
28192556	0.0415
28192566	0.08099999999999999
28192614	0.27549999999999997
28192621	0.4225
28192666	0.9395
28192708	0.9475
28192734	0.7995000000000001
28192791	0.664
28192829	0.873
28192845	0.9420000000000001
28192901	0.852
28192919	0.36
28192931	0.8995
28193011	0.923
28193096	0.9605000000000001
28193103	0.96
28193123	0.9625
28193131	0.9684999999999999
28193422	0.968
28193434	0.971
28193516	0.9585
28193598	0.9555
28193796	0.9575
28193919	0.748
28194023	0.8665
28194460	0.9375
28194476	0.7475
28194707	0.903
28194714	0.9175
28194769	0.9435
28194841	0.867
28194877	0.9525
28194889	0.9595
28194949	0.956
28194972	0.9545000000000001
28195005	0.9655
28195017	0.9665000000000001
28195036	0.9684999999999999
28195142	0.9645
28195190	0.9604999999999999
28195199	0.9380000000000001
28195296	0.9425
28195415	0.9540000000000001
28195496	0.7985
28195580	0.8395
28195607	0.8825000000000001
28195887	0.922
28195984	0.9345
28196162	0.8915
28196208	0.953
28196298	0.6859999999999999
28196314	0.841
28196344	0.734
28196499	0.9575
28196735	0.9425
28196749	0.9624999999999999
28196758	0.9620000000000001
28197100	0.9695
28197104	0.9670000000000001
28197180	0.9635
28197204	0.9624999999999999
28197323	0.9604999999999999
28197350	0.9590000000000001
28197393	0.9575
28197457	0.9590000000000001
28197466	0.9490000000000001
28197585	0.9535
28197624	0.9545
28197681	0.7264999999999999
28197736	0.958
28197832	0.9680000000000001
28197838	0.9650000000000001
28197878	0.9645
28197910	0.9455
28197929	0.9640000000000001
28197954	0.9555
28198009	0.9565000000000001
28198018	0.9650000000000001
28198031	0.962
28198104	0.953
28198188	0.9544999999999999
28198263	0.952
28198304	0.943
28198396	0.593
28198414	0.957
28198424	0.626
28198464	0.918
28198635	0.9495
28198661	0.9359999999999999
28198732	0.9630000000000001
28198736	0.96
28198764	0.905
28198783	0.9555
28198787	0.9655
28198888	0.9510000000000001
28198896	0.954
28198935	0.9544999999999999
28198962	0.9105
28199021	0.9135
28199044	0.9375
28199091	0.9450000000000001
28199170	0.948
28199202	0.9410000000000001
28199229	0.9245000000000001
28199333	0.435
28199376	0.9279999999999999
28199590	0.9265000000000001
28199606	0.794
28199746	0.8915000000000001
28199761	0.9395
28199785	0.922
28199870	0.9465000000000001
28200070	0.9544999999999999
28200081	0.942
28200096	0.391
28200173	0.9385
28200209	0.9145
28200223	0.8965
28200453	0.962
28200455	0.9665000000000001
28200499	0.9575
28200540	0.9565
28200553	0.9545000000000001
28200559	0.951
28200582	0.9595
28200592	0.9575
28200624	0.9580000000000001
28200645	0.963
28200663	0.9664999999999999
28200666	0.9630000000000001
28200785	0.9309999999999999
28200840	0.6165
28200865	0.9625
28200917	0.9644999999999999
28200969	0.9655
28200983	0.966
28201044	0.942
28201179	0.9405000000000001
28201228	0.9550000000000001
28201464	0.9625
28201492	0.9635
28201638	0.9555
28201659	0.954
28201684	0.855
28201855	0.9580000000000001
28201886	0.9570000000000001
28201924	0.8795
28202051	0.9395
28202076	0.9304999999999999
28202380	0.638
28202454	0.378
28202458	0.948
28202460	0.948
28202574	0.948
28202603	0.782
28202656	0.9495
28202729	0.7505
28202841	0.937
28202859	0.405
28202900	0.9269999999999999
28203040	0.8085
28203060	0.667
28203150	0.174
28203157	0.9485
28203207	0.9485
28203222	0.8925000000000001
28203429	0.771
28203479	0.9650000000000001
28203481	0.9645
28203489	0.9564999999999999
28203497	0.9460000000000001
28203608	0.9495
28203667	0.9495
28203672	0.9490000000000001
28203876	0.9585
28203891	0.948
28203954	0.304
28203960	0.8634999999999999
28203983	0.9545000000000001
28204030	0.9135
28204101	0.8825000000000001
28204158	0.9205000000000001
28204175	0.7994999999999999
28204204	0.8385
28204291	0.9304999999999999
28204359	0.754
28204380	0.956
28204416	0.9319999999999999
28204429	0.954
28204433	0.9635
28204455	0.958
28204466	0.6135
28204530	0.948
28204534	0.8325
28204617	0.646
28204636	0.588
28205247	0.9390000000000001
28205340	0.9384999999999999
28205348	0.9495
28205350	0.9245
28205393	0.906
28205413	0.9305000000000001
28205434	0.9335
28205471	0.9304999999999999
28205487	0.877
28205625	0.07450000000000001
28205757	0.1265
28206073	0.34850000000000003
28206595	0.33399999999999996
28206633	0.9305
28206744	0.9045000000000001
28206755	0.9235
28206772	0.9524999999999999
28206801	0.9595
28206848	0.529
28206851	0.9510000000000001
28206886	0.9550000000000001
28206896	0.9535
28206941	0.9635
28206967	0.97
28207054	0.9664999999999999
28207100	0.9675
28207118	0.969
28207131	0.594
28207147	0.968
28207195	0.9725
28207271	0.9590000000000001
28207308	0.775
28207379	0.948
28207436	0.573
28207493	0.911
28207547	0.946
28207571	0.9550000000000001
28207582	0.9535
28207639	0.9425
28207655	0.9475
28207673	0.535
28207703	0.949
28207764	0.43700000000000006
28208102	0.928
28208108	0.9165
28208174	0.7959999999999999
28208248	0.9375
28208268	0.8045
28208306	0.913
28208376	0.9255
28208409	0.72
28208578	0.948
28208598	0.928
28208618	0.8975
28208939	0.746
28208947	0.9415
28208961	0.9550000000000001
28208977	0.9670000000000001
28209002	0.9644999999999999
28209009	0.9355
28209041	0.9585
28209061	0.9675
28209065	0.9655
28209073	0.9635
28209141	0.9329999999999999
28209155	0.9615
28209166	0.9520000000000001
28209171	0.953
28209209	0.9530000000000001
28209254	0.6950000000000001
28209422	0.6885
28209473	0.345
28209521	0.1775
28210188	0.7145
28210199	0.767
28210249	0.7865
28210322	0.7655000000000001
28210577	0.9535
28210798	0.9335
28210843	0.756
28210921	0.9575
28210943	0.9510000000000001
28210958	0.9585
28211180	0.9544999999999999
28211693	0.8345
28211770	0.297
28211900	0.45599999999999996
28212022	0.496
28212076	0.6775
28212378	0.5985
28212386	0.35650000000000004
28212454	0.5055
28212502	0.1625
28212591	0.409
28212593	0.34349999999999997
28212635	0.2115
28212883	0.1945
28212974	0.0925
28213128	0.46399999999999997
28213156	0.6499999999999999
28213230	0.7355
28213549	0.8895000000000001
28213562	0.894
28213583	0.9079999999999999
28213585	0.9125000000000001
28213651	0.6705
28213669	0.6900000000000001
28213718	0.7945
28213753	0.23800000000000002
28213784	0.3925
28213794	0.439
28213870	0.11699999999999999
28213881	0.05550000000000001
28213913	0.0655
28213922	0.285
28213925	0.4215
28213945	0.159
28213979	0.042
28214011	0.10400000000000001
28214017	0.08449999999999999
28214019	0.07100000000000001
28214123	0.062
28214129	0.051000000000000004
28214154	0.16999999999999998
28214204	0.024
28214229	0.028999999999999998
28214538	0.42250000000000004
28214588	0.734
28214791	0.8644999999999999
28214905	0.2795
28215013	0.2685
28215118	0.32949999999999996
28215365	0.871
28215374	0.9480000000000001
28215450	0.9369999999999999
28215480	0.9319999999999999
28215535	0.9545
28215729	0.9179999999999999
28215741	0.9620000000000001
28215794	0.9665
28215812	0.9625
28215815	0.9315
28215816	0.16399999999999998
28215891	0.9365
28216072	0.9175
28216247	0.64
28216261	0.9405000000000001
28216643	0.9530000000000001
28216695	0.9510000000000001
28216826	0.9275
28216894	0.196
28217056	0.2575
28217268	0.935
28217349	0.9555
28217462	0.953
28217645	0.9565000000000001
28217689	0.501
28217917	0.9530000000000001
28217932	0.946
28217949	0.724
28217959	0.71
28218009	0.946
28218047	0.9235
28218134	0.9265
28218226	0.43600000000000005
28218248	0.294
28218275	0.47400000000000003
28218332	0.9465
28218341	0.9450000000000001
28218389	0.956
28218481	0.9435
28218626	0.8795
28218662	0.6295000000000001
28218756	0.382
28218880	0.289
28218934	0.5095000000000001
28218959	0.263
28218978	0.7595000000000001
28219026	0.627
28219111	0.7755000000000001
28219304	0.9275
28219336	0.937
28219585	0.9595
28219739	0.9655
28219855	0.9655
28219870	0.9650000000000001
28219909	0.97
28219917	0.9644999999999999
28219947	0.964
28219953	0.9630000000000001
28219961	0.966
28219963	0.9664999999999999
28219977	0.9585
28220075	0.9355
28220086	0.9430000000000001
28220095	0.9655
28220120	0.9675
28220133	0.962
28220139	0.957
28220166	0.9185
28220176	0.9695
28220178	0.972
28220184	0.9675
28220216	0.9585
28220224	0.9329999999999999
28220260	0.9490000000000001
28220264	0.954
28220268	0.9645000000000001
28220270	0.9650000000000001
28220273	0.9505000000000001
28220277	0.956
28220301	0.9555
28220313	0.875
28220359	0.9575
28220363	0.9615
28220388	0.959
28220396	0.96
28220404	0.9755
28220406	0.9685
28220420	0.959
28220520	0.9555
28220531	0.9545000000000001
28220551	0.954
28220565	0.9680000000000001
28220574	0.97
28220578	0.9685
28220584	0.9595
28220611	0.841
28220621	0.9615
28220623	0.9675
28220629	0.9535
28220661	0.623
28220669	0.835
28220709	0.927
28220723	0.9475
28220747	0.958
28220770	0.956
28220787	0.641
28220842	0.9495
28220850	0.9339999999999999
28220858	0.887
28220926	0.7975
28220965	0.733
28220990	0.445
28220997	0.7290000000000001
28221003	0.7050000000000001
28221012	0.741
28221061	0.6539999999999999
28221065	0.6459999999999999
28221068	0.6915
28221081	0.667
28221113	0.536
28221127	0.67
28221129	0.6955
28221181	0.6115
28221211	0.694
28221233	0.6455
28221241	0.7585
28221337	0.766
28221390	0.916
28221448	0.8895
28221464	0.869
28221509	0.519
28221593	0.9390000000000001
28221678	0.6805000000000001
28221775	0.611
28221804	0.519
28222099	0.07100000000000001
28222116	0.14049999999999999
28222236	0.138
28222362	0.07400000000000001
28222965	0.521
28223246	0.9430000000000001
28223250	0.9445000000000001
28223259	0.8544999999999999
28223446	0.9075
28223625	0.341
28223724	0.9345000000000001
28223891	0.9099999999999999
28224035	0.935
28224060	0.9490000000000001
28224119	0.9275
28224177	0.6705
28224201	0.8625
28224209	0.9185
28224239	0.657
28224343	0.1735
28224462	0.08449999999999999
28224563	0.085
28224585	0.365
28224709	0.937
28224843	0.9075
28224957	0.9420000000000001
28225001	0.9490000000000001
28225025	0.9335
28225134	0.9630000000000001
28225152	0.9565000000000001
28225200	0.7425
28225300	0.9565
28225323	0.96
28225344	0.9615
28225368	0.9665
28225378	0.9635
28225737	0.9645
28226020	0.9550000000000001
28226054	0.95
28226087	0.9684999999999999
28226313	0.9645
28226496	0.952
28226531	0.96
28226547	0.966
28226560	0.9635
28226604	0.96
28226718	0.957
28226894	0.871
28227010	0.956
28227014	0.9610000000000001
28227059	0.9625
28227070	0.9640000000000001
28227084	0.9625
28227104	0.9635
28227148	0.9655
28227180	0.9625
28227266	0.9665
28227274	0.9685
28227282	0.9550000000000001
28227436	0.9475
28227452	0.9605000000000001
28227463	0.529
28227501	0.951
28227531	0.9635
28227547	0.9265
28227604	0.9515
28227763	0.6385000000000001
28228092	0.9465000000000001
28228202	0.956
28228205	0.9555
28228219	0.9525
28228383	0.8815000000000001
28228435	0.8865
28228440	0.563
28228485	0.9265
28228611	0.24000000000000002
28228669	0.2575
28228720	0.0955
28228749	0.4625
28229202	0.9504999999999999
28229231	0.9644999999999999
28229286	0.9580000000000001
28229338	0.964
28229343	0.9595
28229574	0.9535
28229582	0.9450000000000001
28229780	0.9635
28229823	0.9585
28229847	0.831
28229868	0.9595
28229872	0.956
28229913	0.909
28229924	0.536
28229944	0.953
28229958	0.9165
28229974	0.7635000000000001
28230012	0.9644999999999999
28230014	0.968
28230018	0.9595
28230027	0.9635
28230056	0.9580000000000001
28230064	0.9625
28230119	0.9665
28230182	0.9655
28230190	0.9610000000000001
28230225	0.9470000000000001
28230236	0.958
28230256	0.9545
28230314	0.9485
28230326	0.9385
28230386	0.9615
28230410	0.9615
28230465	0.9610000000000001
28230618	0.9524999999999999
28231035	0.95
28231125	0.46
28231210	0.9420000000000001
28231520	0.9445000000000001
28231634	0.6844999999999999
28231752	0.357
28231890	0.734
28232053	0.44399999999999995
28232091	0.913
28232143	0.8779999999999999
28232259	0.8625
28232274	0.7390000000000001
28232571	0.949
28232578	0.9359999999999999
28232673	0.8360000000000001
28232812	0.9215
28233136	0.9279999999999999
28233692	0.96
28234681	0.9564999999999999
28234703	0.7404999999999999
28234728	0.9565
28234741	0.9685
28234799	0.968
28234803	0.962
28234889	0.9510000000000001
28234941	0.959
28234948	0.9425
28234960	0.9575
28235504	0.9570000000000001
28235686	0.9055
28235837	0.8334999999999999
28235843	0.9550000000000001
28235847	0.9635
28236401	0.9575
28236472	0.7765
28236509	0.9309999999999999
28236584	0.869
28236656	0.567
28236713	0.9650000000000001
28236715	0.9650000000000001
28236725	0.958
28236753	0.9605000000000001
28236758	0.9620000000000001
28236769	0.9545
28236803	0.9545
28236814	0.875
28236834	0.8835
28236859	0.9610000000000001
28236863	0.9575
28236867	0.9075
28236907	0.954
28236915	0.94
28236922	0.9625
28236939	0.9715
28236945	0.969
28236947	0.9744999999999999
28236969	0.9715
28236985	0.97
28237085	0.9644999999999999
28237315	0.9650000000000001
28237657	0.9665
28237661	0.9685
28237667	0.9690000000000001
28237675	0.9665
28237710	0.9610000000000001
28237721	0.9495
28237792	0.9685
28237796	0.9710000000000001
28237806	0.966
28237860	0.964
28237867	0.966
28237884	0.967
28237890	0.972
28237892	0.972
28237955	0.9735
28237957	0.9705
28237967	0.9595
28237995	0.9605000000000001
28237998	0.9685
28238000	0.9685
28238004	0.956
28238011	0.9570000000000001
28238087	0.9405000000000001
28238115	0.651
28238146	0.714
28238153	0.9555
28238200	0.9630000000000001
28238208	0.9630000000000001
28238217	0.957
28238639	0.9475
28238678	0.6715
28238684	0.913
28238714	0.9664999999999999
28238718	0.9604999999999999
28238893	0.935
28238909	0.9510000000000001
28238997	0.9615
28239027	0.951
28239063	0.9555
28239140	0.9540000000000001
28239154	0.7609999999999999
28239549	0.9450000000000001
28239907	0.9075
28239923	0.779
28240106	0.946
28240143	0.9390000000000001
28240207	0.917
28240223	0.865
28240350	0.61
28240475	0.94
28240701	0.903
28240774	0.9365
28241034	0.9424999999999999
28241097	0.7565
28241121	0.436
28241125	0.47300000000000003
28241238	0.33
28241337	0.9515
28241454	0.9510000000000001
28241478	0.9395
28241505	0.9565000000000001
28241778	0.74
28242315	0.954
28242347	0.9580000000000001
28242354	0.968
28242370	0.9655
28242385	0.944
28242436	0.9644999999999999
28242441	0.964
28242474	0.957
28242485	0.9605000000000001
28242520	0.9644999999999999
28242527	0.966
28242536	0.9705
28242580	0.952
28243440	0.9545
28243544	0.8915000000000001
28243629	0.9485
28243646	0.9530000000000001
28244047	0.493
28244208	0.9169999999999999
28244651	0.9365000000000001
28244781	0.54
28244798	0.5815
28245068	0.9359999999999999
28245295	0.9375
28245306	0.944
28245363	0.9550000000000001
28245369	0.7535000000000001
28245412	0.9635
28245416	0.972
28245423	0.9655
28245437	0.9615
28245457	0.9524999999999999
28245497	0.963
28245501	0.95
28245557	0.7155
28245941	0.953
28246645	0.7404999999999999
28246701	0.7155
28246829	0.8014999999999999
28247027	0.7245
28247044	0.8505
28247092	0.843
28247278	0.9615
28247280	0.9684999999999999
28247395	0.957
28247496	0.9550000000000001
28247681	0.9144999999999999
28247706	0.9495
28248017	0.9420000000000001
28248095	0.8265
28248212	0.9415
28248428	0.954
28248652	0.9265000000000001
28249109	0.953
28249206	0.9535
28249337	0.931
28249375	0.9495
28249387	0.9375
28249397	0.523
28249689	0.9215
28249816	0.9575
28249822	0.9565000000000001
28250239	0.956
28250252	0.962
28250284	0.9535
28250316	0.9299999999999999
28250347	0.9285000000000001
28250379	0.952
28250423	0.545
28250424	0.7655
28250781	0.917
28251432	0.74
28251515	0.9239999999999999
28251688	0.9490000000000001
28252032	0.6825
28252043	0.802
28252100	0.918
28252646	0.8875
28252893	0.9495
28253218	0.952
28253242	0.964
28253249	0.9670000000000001
28253265	0.963
28253272	0.9530000000000001
28253280	0.7384999999999999
28253290	0.9510000000000001
28253324	0.9644999999999999
28253328	0.9650000000000001
28253336	0.9680000000000001
28253340	0.9565
28253371	0.9470000000000001
28253382	0.958
28253402	0.9580000000000001
28253432	0.9604999999999999
28253456	0.9635
28253459	0.9644999999999999
28253525	0.9664999999999999
28253529	0.9590000000000001
28253710	0.9585
28253745	0.9655
28253749	0.9635
28253757	0.9685
28253761	0.9705
28253781	0.9675
28253805	0.9640000000000001
28253813	0.9625
28253836	0.9704999999999999
28253843	0.9695
28253867	0.9704999999999999
28253875	0.9685
28253923	0.9359999999999999
28254050	0.9545
28254097	0.9635
28254186	0.9624999999999999
28254705	0.959
28254800	0.519
28254990	0.9585
28255029	0.9635
28255034	0.9655
28255038	0.9645
28255045	0.915
28255079	0.8405
28255090	0.9410000000000001
28255107	0.9169999999999999
28255123	0.9444999999999999
28255131	0.9655
28255135	0.964
28255155	0.957
28255194	0.9525
28255199	0.948
28255218	0.927
28255242	0.9620000000000001
28255250	0.9615
28255258	0.944
28255426	0.894
28255484	0.903
28255530	0.8945
28255546	0.9415
28255568	0.74
28255577	0.896
28255593	0.8114999999999999
28255599	0.6295
28255646	0.524
28255813	0.569
28256116	0.6094999999999999
28256308	0.8920000000000001
28256378	0.9315
28256438	0.9495
28256521	0.9440000000000001
28256529	0.9355
28256543	0.9505000000000001
28256609	0.8565
28256649	0.909
28256682	0.9475
28256694	0.95
28256770	0.9465000000000001
28256808	0.9620000000000001
28256816	0.9640000000000001
28257383	0.9580000000000001
28257576	0.877
28258404	0.9495
28258425	0.969
28258430	0.966
28258821	0.9535
28259108	0.9605000000000001
28259130	0.962
28259650	0.955
28259834	0.9690000000000001
28259838	0.9645000000000001
28259850	0.9525
28259878	0.9650000000000001
28259883	0.9730000000000001
28259887	0.97
28259894	0.963
28259928	0.9585
28259939	0.9445
28259979	0.949
28260035	0.9544999999999999
28260043	0.9369999999999999
28260050	0.9595
28260067	0.9655
28260073	0.969
28260075	0.966
28260097	0.9655
28260105	0.9530000000000001
28260113	0.955
28260454	0.521
28260533	0.9565
28260544	0.9695
28260563	0.9765000000000001
28260565	0.975
28260571	0.9710000000000001
28260588	0.9640000000000001
28260651	0.9615
28260674	0.8465
28260748	0.964
28260753	0.9615
28260793	0.9425
28260991	0.466
28261098	0.9565
28262204	0.962
28262601	0.9490000000000001
28262605	0.7535000000000001
28262617	0.7689999999999999
28262650	0.9525
28262654	0.9625
28262661	0.9535
28262706	0.876
28262735	0.952
28262739	0.9565
28262747	0.9470000000000001
28262803	0.271
28262827	0.859
28262835	0.902
28262865	0.4645
28262873	0.21500000000000002
28263003	0.902
28263223	0.258
28263297	0.15450000000000003
28263519	0.4485
28263612	0.39549999999999996
28263670	0.069
28263718	0.11299999999999999
28263723	0.189
28263832	0.03
28263882	0.0345
28263958	0.029500000000000002
28263999	0.025500000000000002
28264002	0.0245
28264014	0.024
28264016	0.026000000000000002
28264020	0.0315
28264023	0.038
28264036	0.2625
28264042	0.31450000000000006
28264045	0.395
28264048	0.4595
28264061	0.0645
28264070	0.039
28264090	0.0235
28264093	0.025
28264098	0.022000000000000002
28264112	0.025
28264115	0.027
28264121	0.0285
28264131	0.05500000000000001
28264137	0.0585
28264150	0.05700000000000001
28264160	0.07150000000000001
28264162	0.16999999999999998
28264190	0.1185
28264199	0.030000000000000002
28264201	0.027
28264210	0.0335
28264215	0.0335
28264218	0.07450000000000001
28264220	0.05600000000000001
28264230	0.036500000000000005
28264259	0.0815
28264270	0.211
28264281	0.13899999999999998
28264289	0.041499999999999995
28264300	0.055499999999999994
28264308	0.0285
28264321	0.031000000000000003
28264325	0.0315
28264332	0.0295
28264336	0.0285
28264338	0.0265
28264346	0.030500000000000003
28264348	0.032
28264351	0.03
28264353	0.037
28264355	0.0305
28264368	0.0305
28264371	0.0345
28264380	0.093
28264391	0.096
28264401	0.0285
28264411	0.0275
28264417	0.028999999999999998
28264420	0.0515
28264423	0.059500000000000004
28264444	0.0405
28264455	0.11850000000000001
28264470	0.0375
28264472	0.0315
28264474	0.029500000000000002
28264476	0.0345
28264483	0.0305
28264486	0.043500000000000004
28264494	0.099
28264510	0.041499999999999995
28264523	0.0345
28264534	0.0265
28264536	0.0335
28264539	0.032
28264546	0.032
28264552	0.0335
28264555	0.033
28264558	0.046
28264564	0.035
28264568	0.047
28264573	0.061
28264582	0.031
28264584	0.032
28264595	0.0265
28264597	0.0305
28264599	0.040499999999999994
28264609	0.027
28264617	0.0235
28264619	0.030500000000000003
28264621	0.03900000000000001
28264628	0.025500000000000002
28264634	0.0285
28264643	0.025
28264645	0.030500000000000003
28264657	0.029500000000000002
28264662	0.032
28264666	0.03
28264668	0.034
28264670	0.0395
28264676	0.025500000000000002
28264687	0.0265
28264693	0.027
28264698	0.033
28264701	0.0335
28264704	0.032
28264712	0.028
28264714	0.027
28264750	0.0295
28264753	0.028
28264756	0.0305
28264772	0.031
28264790	0.025
28264793	0.024
28264797	0.028
28264809	0.026500000000000003
28264833	0.0315
28264835	0.0335
28264841	0.03
28264846	0.0315
28264866	0.033
28264891	0.0875
28264917	0.0575
28264982	0.027000000000000003
28265046	0.0265
28265055	0.0265
28265081	0.0235
28265087	0.0235
28265090	0.025
28265183	0.0235
28265216	0.026000000000000002
28265293	0.032
28265354	0.034
28265385	0.021
28265682	0.026500000000000003
28265691	0.0365
28265779	0.101
28265864	0.055
28266161	0.8739999999999999
28266611	0.7929999999999999
28266633	0.9380000000000001
28266641	0.864
28266729	0.9435
28266773	0.9135
28266807	0.925
28266821	0.9525
28266974	0.9545000000000001
28267071	0.9435
28267110	0.9545000000000001
28267118	0.9635
28267127	0.963
28267134	0.9595
28267190	0.964
28267198	0.9655
28267260	0.9604999999999999
28267287	0.962
28267292	0.954
28267320	0.963
28267329	0.9655
28267748	0.9635
28267980	0.95
28267993	0.9445
28268007	0.9505
28268150	0.959
28268350	0.9470000000000001
28268406	0.951
28268408	0.373
28268441	0.9545
28268453	0.9695
28268609	0.9664999999999999
28268639	0.9695
28268734	0.9635
28268993	0.9610000000000001
28269024	0.961
28269066	0.9495
28269088	0.9235
28269124	0.9565
28269171	0.861
28269228	0.952
28269259	0.9544999999999999
28269265	0.948
28269881	0.21800000000000003
28269941	0.8684999999999999
28270086	0.942
28270115	0.9625
28270215	0.9645
28270620	0.9650000000000001
28271034	0.9495
28271045	0.9520000000000001
28271094	0.9635
28271193	0.9565
28271201	0.952
28271249	0.9635
28271405	0.9664999999999999
28271453	0.9635
28271503	0.9485
28271539	0.965
28271652	0.9380000000000001
28271689	0.9525
28271703	0.9510000000000001
28272273	0.54
28272374	0.9345000000000001
28272394	0.9380000000000001
28272437	0.9055
28272500	0.9545
28272508	0.9505000000000001
28272530	0.7175
28272546	0.7595000000000001
28272570	0.937
28272578	0.749
28272602	0.9315
28272622	0.9585
28272634	0.9564999999999999
28272667	0.921
28272698	0.9615
28272712	0.9625
28272719	0.9665
28272723	0.9635
28272728	0.95
28272756	0.95
28272834	0.489
28273071	0.9325
28273195	0.919
28273419	0.9635
28273482	0.9625
28274087	0.943
28274383	0.9535
28274416	0.9655
28274420	0.962
28274531	0.9510000000000001
28274544	0.841
28274598	0.948
28274628	0.9425
28274660	0.9215
28274668	0.9575
28274996	0.9565
28275013	0.9495
28275149	0.6335
28275193	0.9545
28275264	0.9604999999999999
28275279	0.9595
28275291	0.953
28275369	0.7285
28275414	0.956
28275468	0.8275
28275486	0.9564999999999999
28275510	0.962
28275532	0.9575
28275574	0.9625
28275795	0.9345000000000001
28275860	0.9515
28275900	0.9555
28276214	0.96
28276252	0.9530000000000001
28276951	0.491
28277026	0.8585
28277142	0.753
28277148	0.9584999999999999
28277228	0.9555
28277267	0.8195000000000001
28277322	0.949
28277359	0.9565000000000001
28277369	0.9605000000000001
28277463	0.9455
28277477	0.9535
28277501	0.133
28277568	0.946
28277758	0.946
28277814	0.9019999999999999
28277825	0.887
28277875	0.746
28277925	0.9339999999999999
28277934	0.9535
28278279	0.9490000000000001
28278303	0.7505
28278327	0.908
28278340	0.958
28278342	0.9435
28278350	0.9355
28278382	0.9155
28278421	0.9425
28278436	0.956
28278978	0.9555
28279157	0.78
28279325	0.9495
28279333	0.7535000000000001
28279350	0.9295
28279365	0.7769999999999999
28279413	0.9570000000000001
28279421	0.9655
28279425	0.959
28279454	0.948
28279465	0.9635
28279485	0.9615
28279510	0.9285
28279543	0.921
28279553	0.9505000000000001
28279630	0.9225000000000001
28280008	0.8390000000000001
28280256	0.831
28280272	0.9490000000000001
28280294	0.9555
28280298	0.9564999999999999
28280302	0.972
28280304	0.9670000000000001
28280314	0.946
28280342	0.9495
28280347	0.956
28280371	0.76
28280402	0.8845000000000001
28280419	0.6765
28280432	0.9625
28280448	0.9635
28280468	0.9540000000000001
28280492	0.952
28280507	0.9595
28280524	0.966
28280530	0.973
28280532	0.9665
28280554	0.9355
28280562	0.9299999999999999
28280714	0.53
28280759	0.08449999999999999
28281030	0.932
28281264	0.95
28281272	0.9495
28281280	0.9505000000000001
28281304	0.9450000000000001
28281310	0.95
28281318	0.9585
28281333	0.944
28281382	0.958
28281386	0.9615
28281390	0.9575
28281398	0.9595
28281402	0.9524999999999999
28281433	0.7815000000000001
28281444	0.9465
28281478	0.956
28281485	0.9455
28281505	0.9385
28281534	0.9475
28281538	0.9245000000000001
28281622	0.7295
28281699	0.425
28281780	0.1575
28281855	0.279
28281881	0.1875
28281946	0.3185
28281949	0.43
28282021	0.41700000000000004
28282108	0.36500000000000005
28282172	0.2585
28282226	0.462
28282501	0.518
28282533	0.4179999999999999
28282539	0.45600000000000007
28282541	0.49649999999999994
28282571	0.184
28282579	0.5279999999999999
28282601	0.5235
28282623	0.5705
28282680	0.478
28282721	0.39149999999999996
28282725	0.408
28282730	0.4145
28282737	0.46499999999999997
28282755	0.3755
28282758	0.3695
28282774	0.4095
28282778	0.433
28282902	0.8325
28282914	0.9059999999999999
28282970	0.9295
28283490	0.9255
28283846	0.5155
28284025	0.401
28284083	0.41000000000000003
28284212	0.938
28284255	0.8565
28284658	0.9145
