window_start	window_end	window_mid	pwsdel_retained_maternal_mean	n_pwsdel_samples	asdel_retained_paternal_mean	n_asdel_samples	reciprocal_delta	reciprocal_delta_smoothed	abs_reciprocal_delta_smoothed	boundary_threshold	delta_state	pwsdel_retained_maternal_mean_smoothed	asdel_retained_paternal_mean_smoothed	panel_label
25740000	25741000	25740500	0.9785989583333332	4	0.8496126906318082	3	0.1289862677015251	0.0110311442857458	0.0110311442857458	0.1	low_delta	0.9359430422141961	0.9347398773623505	shared methylation scaffold
25741000	25742000	25741500	0.8950388732888732	4	0.9423869047619048	3	-0.0473480314730315	0.008661690329085401	0.0086616903290854	0.1	low_delta	0.9345692297847954	0.9442506527370034	shared methylation scaffold
25742000	25743000	25742500	0.8333333333333334	1	0.8052450980392156	2	0.0280882352941177	0.0064886214721012	0.0064886214721012	0.1	low_delta	0.9345692297847954	0.9442506527370034	shared methylation scaffold
25743000	25744000	25743500	0.8594573643410852	5	0.8397301587301588	3	0.0197272056109264	0.00287652000267315	0.0028765200026731	0.1	low_delta	0.9345692297847954	0.9442506527370034	shared methylation scaffold
25744000	25745000	25744500	0.9341720721108956	5	0.9199423245614036	3	0.0142297475494919	0.0009841942904585499	0.0009841942904585	0.1	low_delta	0.9359430422141961	0.9477881638364334	shared methylation scaffold
25745000	25746000	25745500	0.9463446402758536	5	0.949461926960765	3	-0.0031172866849115	0.0009841942904585499	0.0009841942904585	0.1	low_delta	0.9374933850702143	0.9477881638364334	shared methylation scaffold
25746000	25747000	25746500	0.9803361872077592	4	0.959154657687991	3	0.0211815295197681	-0.0017398804024971	0.0017398804024971	0.1	low_delta	0.9408907522278475	0.9497667480349624	shared methylation scaffold
25747000	25748000	25747500	0.9437144312849634	4	0.916441275808569	3	0.0272731554763943	-0.0017398804024971	0.0017398804024971	0.1	low_delta	0.9374933850702143	0.9477881638364334	shared methylation scaffold
25748000	25749000	25748500	0.91786002790333	4	0.8552307692307691	3	0.0626292586725608	0.0034474396780370003	0.003447439678037	0.1	low_delta	0.9379710097554705	0.9477881638364334	shared methylation scaffold
25749000	25750000	25749500	0.917197318647085	4	0.8635014357053684	3	0.0536958829417165	-0.0017398804024971	0.0017398804024971	0.1	low_delta	0.9373973216549532	0.9477881638364334	shared methylation scaffold
25750000	25751000	25750500	0.9380670731707316	4	0.9180459770114944	3	0.0200210961592374	-0.0017398804024971	0.0017398804024971	0.1	low_delta	0.9359430422141961	0.9458089110109874	shared methylation scaffold
25751000	25752000	25751500	0.9728809782608696	5	0.9732434523809524	3	-0.0003624741200827	0.0034474396780370003	0.003447439678037	0.1	low_delta	0.9373973216549532	0.9439451630358888	shared methylation scaffold
25752000	25753000	25752500	0.924242059015914	5	0.905710767336258	3	0.018531291679656	0.0098822882038962	0.0098822882038962	0.1	low_delta	0.9373973216549532	0.9338218474426808	shared methylation scaffold
25753000	25754000	25753500	0.8614499999999999	5	0.9561052631578948	3	-0.0946552631578947	0.013368485240563801	0.0133684852405638	0.1	low_delta	0.9379710097554705	0.9338218474426808	shared methylation scaffold
25754000	25755000	25754500	0.965967155019921	5	0.9534599320882852	3	0.0125072229316357	0.0125630342437448	0.0125630342437448	0.1	low_delta	0.9379710097554705	0.9439451630358888	shared methylation scaffold
25755000	25756000	25755500	0.9135657074309146	5	0.9624603174603172	3	-0.0488946100294027	0.0126188455558539	0.0126188455558539	0.1	low_delta	0.9380670731707316	0.945503421309873	shared methylation scaffold
25756000	25757000	25756500	0.9336726775956284	5	0.9728489178023908	3	-0.0391762402067623	0.0125072229316357	0.0125072229316357	0.1	low_delta	0.9378749463402094	0.945503421309873	shared methylation scaffold
25757000	25758000	25757500	0.9524593583098288	5	0.9863335357624832	3	-0.0338741774526542	0.0126188455558539	0.0126188455558539	0.1	low_delta	0.9378749463402094	0.945503421309873	shared methylation scaffold
25758000	25759000	25758500	0.946011066017316	4	0.9927608695652174	3	-0.0467498035479013	0.0125072229316357	0.0125072229316357	0.1	low_delta	0.9378749463402094	0.945503421309873	shared methylation scaffold
25759000	25760000	25759500	0.978252270822859	4	0.9835390946502056	3	-0.0052868238273466	0.0125072229316357	0.0125072229316357	0.1	low_delta	0.9378749463402094	0.945503421309873	shared methylation scaffold
25760000	25761000	25760500	0.95354805895578	4	0.9814629629629628	3	-0.0279149040071827	0.0125072229316357	0.0125072229316357	0.1	low_delta	0.9378749463402094	0.945503421309873	shared methylation scaffold
25761000	25762000	25761500	0.9505600373763352	5	0.9621953266787656	2	-0.0116352893024305	0.0126188455558539	0.0126188455558539	0.1	low_delta	0.9336726775956284	0.938189898989899	shared methylation scaffold
25762000	25763000	25762500	0.928831181946537	5	0.9215738284703804	2	0.0072573534761567	0.0126188455558539	0.0126188455558539	0.1	low_delta	0.9306921656304714	0.9215738284703804	shared methylation scaffold
25763000	25764000	25763500	0.9378749463402094	5	0.8709150326797386	2	0.0669599136604708	0.0126188455558539	0.0126188455558539	0.1	low_delta	0.928831181946537	0.9215738284703804	shared methylation scaffold
25764000	25765000	25764500	0.5852028845495483	5	0.6887948532948533	2	-0.103591968745305	0.0125072229316357	0.0125072229316357	0.1	low_delta	0.928831181946537	0.938189898989899	shared methylation scaffold
25765000	25766000	25765500	0.8920676523750786	5	0.945503421309873	2	-0.0534357689347944	0.0072573534761567	0.0072573534761567	0.1	low_delta	0.928831181946537	0.9402588533739218	shared methylation scaffold
25766000	25767000	25766500	0.949846829768906	5	0.8796306451612903	2	0.0702161846076157	0.0072573534761567	0.0072573534761567	0.1	low_delta	0.928210168970814	0.9402588533739218	shared methylation scaffold
25767000	25768000	25767500	0.7437434701620151	5	0.721696512623021	3	0.0220469575389941	0.0125072229316357	0.0125072229316357	0.1	low_delta	0.928210168970814	0.9402588533739218	shared methylation scaffold
25768000	25769000	25768500	0.9725568661799916	5	0.9551915726817044	3	0.0173652934982871	0.0125072229316357	0.0125072229316357	0.1	low_delta	0.928210168970814	0.9402588533739218	shared methylation scaffold
25769000	25770000	25769500	0.9658849318653776	5	0.9532660863095238	3	0.0126188455558539	0.0125072229316357	0.0125072229316357	0.1	low_delta	0.928831181946537	0.9402588533739218	shared methylation scaffold
25770000	25771000	25770500	0.9815234151412408	5	0.9665669686108396	3	0.0149564465304014	0.0072573534761567	0.0072573534761567	0.1	low_delta	0.928831181946537	0.9402588533739218	shared methylation scaffold
25771000	25772000	25771500	0.9004920049990297	5	0.938189898989899	3	-0.0376978939908693	0.0126188455558539	0.0126188455558539	0.1	low_delta	0.9306921656304714	0.938189898989899	shared methylation scaffold
25772000	25773000	25772500	0.8513779400260756	5	0.8032301587301588	3	0.0481477812959167	0.0126188455558539	0.0126188455558539	0.1	low_delta	0.928831181946537	0.9215738284703804	shared methylation scaffold
25773000	25774000	25773500	0.8490271171992371	5	0.9083034647550776	3	-0.0592763475558405	0.0126188455558539	0.0126188455558539	0.1	low_delta	0.928210168970814	0.9215738284703804	shared methylation scaffold
25774000	25775000	25774500	0.8910617306231003	5	0.8578544634377968	3	0.0332072671853035	0.0149564465304014	0.0149564465304014	0.1	low_delta	0.9266426829268292	0.9183172975073256	shared methylation scaffold
25775000	25776000	25775500	0.9016190725128737	5	0.8685971538706779	3	0.0330219186421956	0.0173652934982871	0.0173652934982871	0.1	low_delta	0.9248	0.9083034647550776	shared methylation scaffold
25776000	25777000	25776500	0.8415064150943395	5	0.8199798742138364	3	0.021526540880503	0.0173652934982871	0.0173652934982871	0.1	low_delta	0.9069300682471264	0.8825890410958905	shared methylation scaffold
25777000	25778000	25777500	0.9306921656304714	5	0.8825890410958905	3	0.0481031245345808	0.0173652934982871	0.0173652934982871	0.1	low_delta	0.9016190725128737	0.8825890410958905	shared methylation scaffold
25778000	25779000	25778500	0.9248	5	0.802060606060606	3	0.122739393939394	0.021526540880503	0.021526540880503	0.1	low_delta	0.9016190725128737	0.8796306451612903	shared methylation scaffold
25779000	25780000	25779500	0.928210168970814	5	0.9402588533739218	3	-0.0120486844031078	0.0173652934982871	0.0173652934982871	0.1	low_delta	0.9010349622804984	0.8796306451612903	shared methylation scaffold
25780000	25781000	25780500	0.9266426829268292	5	0.9618333333333332	3	-0.0351906504065039	0.0173652934982871	0.0173652934982871	0.1	low_delta	0.9016190725128737	0.8825890410958905	shared methylation scaffold
25781000	25782000	25781500	0.8693798075681259	5	0.7492251851851851	3	0.1201546223829408	0.0173652934982871	0.0173652934982871	0.1	low_delta	0.9016190725128737	0.8825890410958905	shared methylation scaffold
25782000	25783000	25782500	0.9863480017189514	5	0.9486271220199792	3	0.0377208796989723	0.0149564465304014	0.0149564465304014	0.1	low_delta	0.9010349622804984	0.8884423076923076	shared methylation scaffold
25783000	25784000	25783500	0.8954688198757765	5	0.8497476190476191	3	0.0457212008281574	0.0149564465304014	0.0149564465304014	0.1	low_delta	0.9010349622804984	0.8884423076923076	shared methylation scaffold
25784000	25785000	25784500	0.9636140417457304	5	0.9607843137254902	3	0.0028297280202402	0.0149564465304014	0.0149564465304014	0.1	low_delta	0.9004920049990297	0.8825890410958905	shared methylation scaffold
25785000	25786000	25785500	0.9425167646011396	5	0.9566024305555556	3	-0.0140856659544159	0.0149564465304014	0.0149564465304014	0.1	low_delta	0.8954688198757765	0.8825890410958905	shared methylation scaffold
25786000	25787000	25786500	0.9394935318458512	5	0.8756666666666667	3	0.0638268651791844	0.0028297280202402	0.0028297280202402	0.1	low_delta	0.8910617306231003	0.8756666666666667	shared methylation scaffold
25787000	25788000	25787500	0.9069300682471264	5	0.9183172975073256	3	-0.0113872292601991	0.0085517026595581	0.0085517026595581	0.1	low_delta	0.8910617306231003	0.8756666666666667	shared methylation scaffold
25788000	25789000	25788500	0.9010349622804984	5	0.9495333333333332	3	-0.0484983710528349	0.0028297280202402	0.0028297280202402	0.1	low_delta	0.8910617306231003	0.8756666666666667	shared methylation scaffold
25789000	25790000	25789500	0.7941652066115703	5	0.7652451884920635	3	0.0289200181195068	0.0085517026595581	0.0085517026595581	0.1	low_delta	0.8910617306231003	0.8750051856335754	shared methylation scaffold
25790000	25791000	25790500	0.8631516663681236	5	0.6646088888888889	3	0.1985427774792346	0.00569071533989915	0.0056907153398992	0.1	low_delta	0.8895710351966875	0.875335926150121	shared methylation scaffold
25791000	25792000	25791500	0.8459569736773103	5	0.8717995722728311	3	-0.0258425985955208	0.0013706045266657768	0.0013706045266658	0.1	low_delta	0.8895710351966875	0.8791278538812786	shared methylation scaffold
25792000	25793000	25792500	0.8806795687748357	5	0.9138316950371612	3	-0.0331521262623256	-8.851896690864614e-05	8.851896690864614e-05	0.1	low_delta	0.8954688198757765	0.8825890410958905	shared methylation scaffold
25793000	25794000	25793500	0.9139637455649168	5	0.8467513853367433	3	0.0672123602281735	-8.851896690864614e-05	8.851896690864614e-05	0.1	low_delta	0.8836732505175984	0.8756666666666667	shared methylation scaffold
25794000	25795000	25794500	0.7718566391642341	5	0.810720341880342	3	-0.0388637027161079	-0.0105045412699499	0.0105045412699499	0.1	low_delta	0.8806795687748357	0.8884423076923076	shared methylation scaffold
25795000	25796000	25795500	0.9244106075082126	5	0.9349151487781624	3	-0.0105045412699499	-8.851896690864614e-05	8.851896690864614e-05	0.1	low_delta	0.8806795687748357	0.8756666666666667	shared methylation scaffold
25796000	25797000	25796500	0.8630216244222974	5	0.8884423076923076	3	-0.0254206832700102	-8.851896690864614e-05	8.851896690864614e-05	0.1	low_delta	0.8785077518916543	0.8750051856335754	shared methylation scaffold
25797000	25798000	25797500	0.8765373236003148	5	0.8955696018366502	3	-0.0190322782363354	-0.0105045412699499	0.0105045412699499	0.1	low_delta	0.8806795687748357	0.8756666666666667	shared methylation scaffold
25798000	25799000	25798500	0.8785077518916543	5	0.8250280859828826	3	0.0534796659087717	-0.0105045412699499	0.0105045412699499	0.1	low_delta	0.8806795687748357	0.8756666666666667	shared methylation scaffold
25799000	25800000	25799500	0.8030391495687628	5	0.7571229133127167	3	0.045916236256046	-0.0113872292601991	0.0113872292601991	0.1	low_delta	0.8806795687748357	0.8884423076923076	shared methylation scaffold
25800000	25801000	25800500	0.8836732505175984	5	0.8985847372372372	3	-0.0149114867196388	-0.0113872292601991	0.0113872292601991	0.1	low_delta	0.8806795687748357	0.8884423076923076	shared methylation scaffold
25801000	25802000	25801500	0.8749166666666668	5	0.8750051856335754	3	-8.851896690864614e-05	-0.0105045412699499	0.0105045412699499	0.1	low_delta	0.8806795687748357	0.8884423076923076	shared methylation scaffold
25802000	25803000	25802500	0.9481675756754312	5	0.9396158730158732	3	0.0085517026595581	-0.0113872292601991	0.0113872292601991	0.1	low_delta	0.8806795687748357	0.8955696018366502	shared methylation scaffold
25803000	25804000	25803500	0.7681055853174603	5	0.8128638151425761	3	-0.0447582298251157	-0.0114623569367776	0.0114623569367776	0.1	low_delta	0.8785077518916543	0.8884423076923076	shared methylation scaffold
25804000	25805000	25804500	0.8585273258239466	5	0.8087379227053141	3	0.0497894031186325	-0.0105045412699499	0.0105045412699499	0.1	low_delta	0.8785077518916543	0.8884423076923076	shared methylation scaffold
25805000	25806000	25805500	NaN	0	NaN	0	NaN	-0.0114623569367776	0.0114623569367776	0.1	low_delta	0.8806795687748357	0.8955696018366502	shared methylation scaffold
25806000	25807000	25806500	0.8978817204301076	4	0.9451877394636016	3	-0.0473060190334939	-0.013904825683861	0.013904825683861	0.1	low_delta	0.8806795687748357	0.8985847372372372	shared methylation scaffold
25807000	25808000	25807500	NaN	0	NaN	0	NaN	-0.013904825683861	0.013904825683861	0.1	low_delta	0.8836732505175984	0.9138316950371612	shared methylation scaffold
25808000	25809000	25808500	0.7543847048253263	5	0.7163805233805234	3	0.0380041814448028	-0.0114623569367776	0.0114623569367776	0.1	low_delta	0.8836732505175984	0.8985847372372372	shared methylation scaffold
25809000	25810000	25809500	0.8454118358974358	5	0.9263813813813814	3	-0.0809695454839455	-0.0114623569367776	0.0114623569367776	0.1	low_delta	0.8836732505175984	0.9263813813813814	shared methylation scaffold
25810000	25811000	25810500	0.8934819047619047	5	0.8477063492063491	3	0.0457755555555555	-0.0105045412699499	0.0105045412699499	0.1	low_delta	0.8884968050619987	0.9263813813813814	shared methylation scaffold
25811000	25812000	25811500	0.7472999022427762	5	0.8386176470588236	3	-0.0913177448160473	-0.0114623569367776	0.0114623569367776	0.1	low_delta	0.8884968050619987	0.9263813813813814	shared methylation scaffold
25812000	25813000	25812500	0.9603025706068904	5	0.9870946693209468	3	-0.0267920987140561	-0.0042894743756581	0.0042894743756581	0.1	low_delta	0.8934819047619047	0.9263813813813814	shared methylation scaffold
25813000	25814000	25813500	0.9451537749617192	5	0.9445461953853704	3	0.0006075795763486	-8.851896690864614e-05	8.851896690864614e-05	0.1	low_delta	0.8934819047619047	0.9263813813813814	shared methylation scaffold
25814000	25815000	25814500	0.9278283800476712	5	0.9392907369844488	3	-0.0114623569367776	-0.002188996671283373	0.0021889966712834	0.1	low_delta	0.8956818125960062	0.9288816972913507	shared methylation scaffold
25815000	25816000	25815500	0.959010233226681	5	0.9632997076023392	3	-0.0042894743756581	-0.00787591565621785	0.0078759156562179	0.1	low_delta	0.8956818125960062	0.9288816972913507	shared methylation scaffold
25816000	25817000	25816500	0.9374987477818524	5	0.9313820132013202	2	0.0061167345805321	-0.00471548549795545	0.0047154854979555	0.1	low_delta	0.9128550502388895	0.9353363750928845	shared methylation scaffold
25817000	25818000	25817500	0.9499812083622944	5	0.9787688679245284	2	-0.0287876595622339	-0.00471548549795545	0.0047154854979555	0.1	low_delta	0.9326635639147618	0.9370696109164668	shared methylation scaffold
25818000	25819000	25818500	0.8703749999999999	5	0.8861444444444445	3	-0.0157694444444446	-0.0051414966202528	0.0051414966202528	0.1	low_delta	0.9278283800476712	0.9348484848484848	shared methylation scaffold
25819000	25820000	25819500	0.9804287784070824	5	0.976	3	0.0044287784070824	-0.0051414966202528	0.0051414966202528	0.1	low_delta	0.9374987477818524	0.9392907369844488	shared methylation scaffold
25820000	25821000	25820500	0.9424186721928622	5	0.9563234978767232	3	-0.013904825683861	-0.0114623569367776	0.0114623569367776	0.1	low_delta	0.9374987477818524	0.9445461953853704	shared methylation scaffold
25821000	25822000	25821500	0.8548831098641958	5	0.9625	2	-0.1076168901358042	-0.01167493376306995	0.0116749337630699	0.1	low_delta	0.9326635639147618	0.9419184661849096	shared methylation scaffold
25822000	25823000	25822500	0.9533535577784088	5	0.9805466046067548	3	-0.0271930468283461	-0.01167493376306995	0.0116749337630699	0.1	low_delta	0.9326635639147618	0.9370696109164668	shared methylation scaffold
25823000	25824000	25823500	0.8814794596481779	5	0.877485380116959	3	0.0039940795312188	-0.0118875105893623	0.0118875105893623	0.1	low_delta	0.9278283800476712	0.9348484848484848	shared methylation scaffold
25824000	25825000	25824500	0.9803880516040736	5	0.9627253478523896	3	0.0176627037516839	-0.013904825683861	0.013904825683861	0.1	low_delta	0.9278283800476712	0.9348484848484848	shared methylation scaffold
25825000	25826000	25825500	0.8884968050619987	5	0.8789603174603174	3	0.0095364876016812	-0.0118875105893623	0.0118875105893623	0.1	low_delta	0.9278283800476712	0.9348484848484848	shared methylation scaffold
25826000	25827000	25826500	0.9393197802197802	5	1.0	3	-0.0606802197802197	-0.013904825683861	0.013904825683861	0.1	low_delta	0.9278283800476712	0.9348484848484848	shared methylation scaffold
25827000	25828000	25827500	0.981245301592816	5	0.9186897389192472	3	0.0625555626735687	-0.013904825683861	0.013904825683861	0.1	low_delta	0.9278283800476712	0.9348484848484848	shared methylation scaffold
25828000	25829000	25828500	0.7691257142857143	5	0.6582121212121212	2	0.110913593073593	-0.0118875105893623	0.0118875105893623	0.1	low_delta	0.9278283800476712	0.9348484848484848	shared methylation scaffold
25829000	25830000	25829500	NaN	0	NaN	0	NaN	-0.013904825683861	0.013904825683861	0.1	low_delta	0.927444844543792	0.9313820132013202	shared methylation scaffold
25830000	25831000	25830500	0.8825358673965094	5	0.901019191919192	2	-0.0184833245226825	-0.013904825683861	0.013904825683861	0.1	low_delta	0.927444844543792	0.9313820132013202	shared methylation scaffold
25831000	25832000	25831500	0.973687332208576	5	0.9788288288288288	3	-0.0051414966202528	-0.013904825683861	0.013904825683861	0.1	low_delta	0.9257374007718232	0.9186897389192472	shared methylation scaffold
25832000	25833000	25832500	0.9627365217391304	5	0.9348484848484848	3	0.0278880368906454	-0.013904825683861	0.013904825683861	0.1	low_delta	0.9257374007718232	0.901019191919192	shared methylation scaffold
25833000	25834000	25833500	NaN	0	NaN	0	NaN	-0.0118875105893623	0.0118875105893623	0.1	low_delta	0.8884968050619987	0.8985074626865672	shared methylation scaffold
25834000	25835000	25834500	0.9410679417795892	5	1.0	3	-0.0589320582204109	-0.0118875105893623	0.0118875105893623	0.1	low_delta	0.8884968050619987	0.8985074626865672	shared methylation scaffold
25835000	25836000	25835500	0.927444844543792	5	0.9501058089776152	3	-0.0226609644338233	-0.013904825683861	0.013904825683861	0.1	low_delta	0.8825358673965094	0.8827108843537416	shared methylation scaffold
25836000	25837000	25836500	0.4822621941878786	5	0.4941497047772409	3	-0.0118875105893623	-0.0118875105893623	0.0118875105893623	0.1	low_delta	0.8825358673965094	0.8827108843537416	shared methylation scaffold
25837000	25838000	25837500	0.0400955732647137	5	0.1075186620173059	3	-0.0674230887525922	-0.0118875105893623	0.0118875105893623	0.1	low_delta	0.8884968050619987	0.8827108843537416	shared methylation scaffold
25838000	25839000	25838500	0.0142351579392398	5	0.028965925394548	3	-0.0147307674553082	-0.0118875105893623	0.0118875105893623	0.1	low_delta	0.8884968050619987	0.8827108843537416	shared methylation scaffold
25839000	25840000	25839500	0.0232382080203633	5	0.0828658536585365	3	-0.0596276456381732	-0.0118875105893623	0.0118875105893623	0.1	low_delta	0.8947468273735397	0.8985074626865672	shared methylation scaffold
25840000	25841000	25840500	0.7986009428695078	5	0.8010590101988407	3	-0.0024580673293329	-0.0118875105893623	0.0118875105893623	0.1	low_delta	0.8947468273735397	0.8985074626865672	shared methylation scaffold
25841000	25842000	25841500	0.0762502732089482	5	0.1276419648228197	3	-0.0513916916138715	-0.0118875105893623	0.0118875105893623	0.1	low_delta	0.9257374007718232	0.901019191919192	shared methylation scaffold
25842000	25843000	25842500	0.176641280599448	5	0.2896292877183455	3	-0.1129880071188975	-0.0118875105893623	0.0118875105893623	0.1	low_delta	0.9257374007718232	0.901019191919192	shared methylation scaffold
25843000	25844000	25843500	0.9572180452076398	5	0.9648371647509578	3	-0.007619119543318	-0.0136079122442031	0.0136079122442031	0.1	low_delta	0.9257374007718232	0.901019191919192	shared methylation scaffold
25844000	25845000	25844500	0.8572764600971328	5	0.8827108843537416	3	-0.0254344242566088	-0.0136079122442031	0.0136079122442031	0.1	low_delta	0.927444844543792	0.9040698840570474	shared methylation scaffold
25845000	25846000	25845500	0.9719575384624782	5	0.944924494949495	2	0.0270330435129831	-0.01416933984975565	0.0141693398497556	0.1	low_delta	0.9330039666782219	0.9194591844527661	shared methylation scaffold
25846000	25847000	25846500	0.9257374007718232	5	0.8786621315192743	3	0.047075269252549	-0.01416933984975565	0.0141693398497556	0.1	low_delta	0.9398155152961206	0.9398864898989899	shared methylation scaffold
25847000	25848000	25847500	0.938563088812652	5	0.8985074626865672	3	0.0400556261260848	-0.01416933984975565	0.0141693398497556	0.1	low_delta	0.9398155152961206	0.9398864898989899	shared methylation scaffold
25848000	25849000	25848500	0.8218627257442319	5	0.7471153846153846	2	0.0747473411288472	-0.016000245587792852	0.0160002455877928	0.1	low_delta	0.9398155152961206	0.9458676198801199	shared methylation scaffold
25849000	25850000	25849500	0.0629882140846024	5	0.1181861124232404	2	-0.0551978983386379	-0.0147307674553082	0.0147307674553082	0.1	low_delta	0.9410679417795892	0.9468107448107448	shared methylation scaffold
25850000	25851000	25850500	0.1692290147588447	5	0.4819823256405366	3	-0.3127533108816919	-0.0136079122442031	0.0136079122442031	0.1	low_delta	0.9444568496605588	0.9468107448107448	shared methylation scaffold
25851000	25852000	25851500	0.947714814134114	5	0.9040698840570474	3	0.0436449300770666	-0.0118875105893623	0.0118875105893623	0.1	low_delta	0.9444568496605588	0.944924494949495	shared methylation scaffold
25852000	25853000	25852500	0.9444568496605588	5	0.958064761904762	3	-0.0136079122442031	-0.0136079122442031	0.0136079122442031	0.1	low_delta	0.947714814134114	0.9468107448107448	shared methylation scaffold
25853000	25854000	25853500	0.8947468273735397	5	0.9468107448107448	3	-0.052063917437205	-0.0116584820574889	0.0116584820574889	0.1	low_delta	0.947714814134114	0.9468107448107448	shared methylation scaffold
25854000	25855000	25854500	0.9819405285770436	5	0.9566361418621744	3	0.0253043867148691	-0.0087015327660449	0.0087015327660449	0.1	low_delta	0.947714814134114	0.9468107448107448	shared methylation scaffold
25855000	25856000	25855500	0.9730674638475556	5	0.9847259459050448	3	-0.0116584820574889	-0.0087015327660449	0.0087015327660449	0.1	low_delta	0.947714814134114	0.9468107448107448	shared methylation scaffold
25856000	25857000	25856500	0.981149011535438	5	0.9673354253835426	3	0.0138135861518955	-0.0116584820574889	0.0116584820574889	0.1	low_delta	0.9493212627051236	0.952600628612473	shared methylation scaffold
25857000	25858000	25857500	0.9648199123432102	5	0.9874446243814664	3	-0.0226247120382563	-0.0087015327660449	0.0087015327660449	0.1	low_delta	0.951188871074476	0.9526274467159634	shared methylation scaffold
25858000	25859000	25858500	0.9716286889781351	5	0.9888984126984128	3	-0.0172697237202775	-0.0087015327660449	0.0087015327660449	0.1	low_delta	0.951188871074476	0.9566361418621744	shared methylation scaffold
25859000	25860000	25859500	0.9801004773822768	5	0.9888020101483216	3	-0.0087015327660449	-0.0087015327660449	0.0087015327660449	0.1	low_delta	0.951188871074476	0.9566361418621744	shared methylation scaffold
25860000	25861000	25860500	0.9715199280183008	5	0.990644078144078	3	-0.0191241501257772	-0.0072755155709937	0.0072755155709937	0.1	low_delta	0.951188871074476	0.9566361418621744	shared methylation scaffold
25861000	25862000	25861500	0.9493212627051236	5	0.9692667596142672	3	-0.0199454969091438	-0.0072755155709937	0.0072755155709937	0.1	low_delta	0.9493212627051236	0.9566361418621744	shared methylation scaffold
25862000	25863000	25862500	0.9833965861149366	5	0.9826052314483416	3	0.0007913546665949	-0.0087015327660449	0.0087015327660449	0.1	low_delta	0.9493212627051236	0.9566361418621744	shared methylation scaffold
25863000	25864000	25863500	0.951188871074476	5	0.9947916666666666	3	-0.0436027955921906	-0.0116584820574889	0.0116584820574889	0.1	low_delta	0.9493212627051236	0.9566361418621744	shared methylation scaffold
25864000	25865000	25864500	0.9856445624017158	5	0.9929200779727096	3	-0.0072755155709937	-0.0136079122442031	0.0136079122442031	0.1	low_delta	0.9493212627051236	0.9566361418621744	shared methylation scaffold
25865000	25866000	25865500	0.9777760876664112	5	0.952600628612473	3	0.0251754590539381	-0.0116584820574889	0.0116584820574889	0.1	low_delta	0.951188871074476	0.9574011396011396	shared methylation scaffold
25866000	25867000	25866500	0.8249396830931538	5	0.8182307692307692	3	0.0067089138623845	-0.0087015327660449	0.0087015327660449	0.1	low_delta	0.951188871074476	0.9574011396011396	shared methylation scaffold
25867000	25868000	25867500	0.9621883163265306	5	0.9914703282828282	3	-0.0292820119562976	-0.0087015327660449	0.0087015327660449	0.1	low_delta	0.9584952586424088	0.958064761904762	shared methylation scaffold
25868000	25869000	25868500	0.8368298009122708	5	0.8110921511471146	3	0.0257376497651561	-0.0072755155709937	0.0072755155709937	0.1	low_delta	0.9621883163265306	0.965907036511875	shared methylation scaffold
25869000	25870000	25869500	0.9373795709837388	5	0.9222776414865193	3	0.0151019294972195	-0.0009226091604331	0.0009226091604331	0.1	low_delta	0.9646019857955136	0.9673354253835426	shared methylation scaffold
25870000	25871000	25870500	0.8885017314523742	5	0.9134680360819688	2	-0.0249663046295945	-0.0009226091604331	0.0009226091604331	0.1	low_delta	0.9646019857955136	0.9692667596142672	shared methylation scaffold
25871000	25872000	25871500	0.971798450285328	5	0.9949444444444444	2	-0.0231459941591165	0.0007913546665949	0.0007913546665949	0.1	low_delta	0.9646019857955136	0.9692667596142672	shared methylation scaffold
25872000	25873000	25872500	0.9584952586424088	5	0.9526274467159634	2	0.0058678119264452	0.0007913546665949	0.0007913546665949	0.1	low_delta	0.9646019857955136	0.972986031976785	shared methylation scaffold
25873000	25874000	25873500	0.9437564139435712	5	0.9783060714285714	2	-0.0345496574850002	0.0007913546665949	0.0007913546665949	0.1	low_delta	0.9621883163265306	0.9692667596142672	shared methylation scaffold
25874000	25875000	25874500	0.964984427351442	5	0.965907036511875	2	-0.0009226091604331	0.0007913546665949	0.0007913546665949	0.1	low_delta	0.9621883163265306	0.9692667596142672	shared methylation scaffold
25875000	25876000	25875500	0.94645929531531	5	0.9414511744966444	2	0.0050081208186656	0.001307928913652	0.001307928913652	0.1	low_delta	0.9621883163265306	0.965907036511875	shared methylation scaffold
25876000	25877000	25876500	0.9411009863783192	5	0.8747876802096985	2	0.0663133061686207	0.001307928913652	0.001307928913652	0.1	low_delta	0.9621883163265306	0.965907036511875	shared methylation scaffold
25877000	25878000	25877500	0.8771948717948718	5	0.9296600877192982	2	-0.0524652159244264	0.001307928913652	0.001307928913652	0.1	low_delta	0.9646019857955136	0.965907036511875	shared methylation scaffold
25878000	25879000	25878500	0.2582139969834087	5	0.3546646464646464	2	-0.0964506494812377	0.001307928913652	0.001307928913652	0.1	low_delta	0.9646019857955136	0.965907036511875	shared methylation scaffold
25879000	25880000	25879500	0.7719905424625816	5	0.8080641025641025	3	-0.0360735601015209	0.001307928913652	0.001307928913652	0.1	low_delta	0.964984427351442	0.965907036511875	shared methylation scaffold
25880000	25881000	25880500	0.9646019857955136	5	0.9574011396011396	3	0.0072008461943742	0.0013255605677967	0.0013255605677967	0.1	low_delta	0.964984427351442	0.9639376218323586	shared methylation scaffold
