sample	window_start	window_end	window_mid	control_maternal	control_paternal
018C	25609000	25610000	25609500	0.8223760330578512	0.8666666666666667
018C	25610000	25611000	25610500	0.8840238095238094	0.8461026894865525
018C	25611000	25612000	25611500	0.9790625000000001	0.92999
018C	25612000	25613000	25612500	0.9853995157384988	0.9465599284436493
018C	25613000	25614000	25613500	0.9346306532663317	0.9175768595041323
018C	25614000	25615000	25614500	0.9626930232558139	0.9371955835962147
018C	25615000	25616000	25615500	0.9316982378854626	0.9654402515723268
018C	25616000	25617000	25616500	0.7705504587155962	0.6739999999999998
018C	25617000	25618000	25617500	0.955	0.9321650485436894
018C	25618000	25619000	25618500	0.7381962616822431	0.9515483870967741
018C	25619000	25620000	25619500	0.2745604395604396	0.698
018C	25620000	25621000	25620500	0.5873333333333334	0.8183333333333334
018C	25621000	25622000	25621500	0.553	0.7411582733812949
018C	25622000	25623000	25622500	0.4688407079646017	0.9116637168141593
018C	25623000	25624000	25623500	0.97625	0.8155000000000001
018C	25624000	25625000	25624500	0.8063582089552238	0.8146666666666667
018C	25625000	25626000	25625500	0.8752187499999999	0.7758793103448276
018C	25626000	25627000	25626500	0.966031161473088	0.9646666666666667
018C	25627000	25628000	25627500	0.8804102564102565	0.9293999999999999
018C	25628000	25629000	25628500	0.7136305732484078	0.8135882352941175
018C	25629000	25630000	25629500	0.9346861313868613	0.7124367816091953
018C	25630000	25631000	25630500	0.6671060606060606	0.3903170731707317
018C	25631000	25632000	25631500	0.6512325581395348	0.9301860465116281
018C	25632000	25633000	25632500	0.9859020979020979	0.9013943661971832
018C	25633000	25634000	25633500	0.9411647058823529	0.625
018C	25634000	25635000	25634500	0.9093333333333332	0.6666666666666666
018C	25635000	25636000	25635500	0.9156385542168674	0.9873417721518988
018C	25636000	25637000	25636500	0.7885721649484536	0.7827065217391305
018C	25637000	25638000	25637500	0.701903846153846	0.9246037735849056
018C	25638000	25639000	25638500	1.0	1.0
018C	25639000	25640000	25639500	0.9322709163346615	0.9104626865671642
018C	25640000	25641000	25640500	0.8360672268907562	0.9347753623188407
018C	25641000	25642000	25641500	0.9435	0.9315342465753425
018C	25642000	25643000	25642500	0.9727704918032787	0.8636060606060606
018C	25643000	25644000	25643500	0.65	0.9662921348314607
018C	25644000	25645000	25644500	0.6173923444976078	0.8671608391608391
018C	25645000	25646000	25645500	0.8904579524680074	0.9685489721886337
018C	25646000	25647000	25646500	0.8180290697674419	0.9196917293233084
018C	25647000	25648000	25647500	0.8658181818181818	0.8966752577319587
018C	25648000	25649000	25648500	0.8623	0.7788
018C	25649000	25650000	25649500	0.9312751322751323	0.9182138364779875
018C	25650000	25651000	25650500	NaN	NaN
018C	25651000	25652000	25651500	0.72825	0.5952500000000001
018C	25652000	25653000	25652500	0.8685164835164836	0.95
018C	25653000	25654000	25653500	0.9265	0.9667748344370861
018C	25654000	25655000	25654500	0.8750869565217391	0.8858791946308725
018C	25655000	25656000	25655500	0.7545087719298247	0.80125
018C	25656000	25657000	25656500	NaN	NaN
018C	25657000	25658000	25657500	0.7282962962962963	0.898322033898305
018C	25658000	25659000	25658500	0.8274827586206897	0.9803333333333333
018C	25659000	25660000	25659500	0.839728	0.8750480769230768
018C	25660000	25661000	25660500	0.8593333333333333	0.9190869565217392
018C	25661000	25662000	25661500	0.9560367647058823	0.6871391304347826
018C	25662000	25663000	25662500	NaN	NaN
018C	25663000	25664000	25663500	0.9207500000000001	0.9190810810810809
018C	25664000	25665000	25664500	0.7918612716763007	0.8213392857142858
018C	25665000	25666000	25665500	NaN	NaN
018C	25666000	25667000	25666500	0.9424016393442624	0.9296666666666666
018C	25667000	25668000	25667500	0.7991250000000001	0.70125
018C	25668000	25669000	25668500	0.9678080000000001	0.9448532110091743
018C	25669000	25670000	25669500	0.8835874439461883	0.9107999999999999
018C	25670000	25671000	25670500	0.8572571428571429	0.706
018C	25671000	25672000	25671500	0.5833333333333334	0.8122708333333333
018C	25672000	25673000	25672500	0.7285760869565217	0.98225
018C	25673000	25674000	25673500	0.646080745341615	0.8519506172839507
018C	25674000	25675000	25674500	0.7333344051446946	0.9606710526315789
018C	25675000	25676000	25675500	0.8906743002544528	0.9698975903614457
018C	25676000	25677000	25676500	0.9822035928143712	0.9655310344827587
018C	25677000	25678000	25677500	0.9437796976241901	0.8725714285714286
018C	25678000	25679000	25678500	0.9564	0.9413235294117646
018C	25679000	25680000	25679500	0.8693160493827161	0.9383846153846155
018C	25680000	25681000	25680500	0.8889999999999999	0.8555
018C	25681000	25682000	25681500	0.8908750000000001	0.9450708661417323
018C	25682000	25683000	25682500	0.8339843260188088	0.7731779141104294
018C	25683000	25684000	25683500	0.9375961538461538	0.8924462809917356
018C	25684000	25685000	25684500	0.9006580086580086	0.9604736842105265
018C	25685000	25686000	25685500	0.9624242424242425	0.9093999999999999
018C	25686000	25687000	25686500	0.8778165938864628	0.9586113989637306
018C	25687000	25688000	25687500	0.9115961538461538	0.9663636363636365
018C	25688000	25689000	25688500	0.9585760368663594	0.9903636363636363
018C	25689000	25690000	25689500	0.994368715083799	0.9893439153439153
018C	25690000	25691000	25690500	0.9312010582010581	0.9808177458033572
018C	25691000	25692000	25691500	0.9067289156626502	0.9568732057416268
018C	25692000	25693000	25692500	0.9884186046511628	0.9442857142857143
018C	25693000	25694000	25693500	0.9222831050228312	0.9806370656370657
018C	25694000	25695000	25694500	0.9512176039119803	0.9464081632653061
018C	25695000	25696000	25695500	0.9265245098039215	0.8490880503144653
018C	25696000	25697000	25696500	0.817060975609756	0.857125
018C	25697000	25698000	25697500	0.9423298429319372	0.8433815261044177
018C	25698000	25699000	25698500	0.9111177884615386	0.8670386266094421
018C	25699000	25700000	25699500	0.794078431372549	0.8675827814569537
018C	25700000	25701000	25700500	0.9510040816326532	0.911896551724138
018C	25701000	25702000	25701500	0.8744215246636773	0.8495639097744361
018C	25702000	25703000	25702500	0.8026973684210527	0.7776565656565656
018C	25703000	25704000	25703500	1.0	1.0
018C	25704000	25705000	25704500	1.0	1.0
018C	25705000	25706000	25705500	0.797872340425532	1.0
018C	25706000	25707000	25706500	NaN	NaN
018C	25707000	25708000	25707500	0.8735602409638554	0.85825
018C	25708000	25709000	25708500	0.9721764705882353	0.933985347985348
018C	25709000	25710000	25709500	0.9706942909760589	0.9609292682926829
018C	25710000	25711000	25710500	0.9086827242524915	0.9082382892057026
018C	25711000	25712000	25711500	0.9785751072961374	0.9067245762711864
018C	25712000	25713000	25712500	0.9753881118881119	0.9124833836858008
018C	25713000	25714000	25713500	0.9206681681681681	0.9113037249283666
018C	25714000	25715000	25714500	0.9423636363636362	0.898816479400749
018C	25715000	25716000	25715500	0.96	0.94
018C	25716000	25717000	25716500	0.31163636363636366	0.49333333333333335
018C	25717000	25718000	25717500	0.7853698630136985	0.84
018C	25718000	25719000	25718500	0.9530000000000001	0.9403582089552239
018C	25719000	25720000	25719500	0.670409090909091	0.859
018C	25720000	25721000	25720500	0.8162757352941177	0.9018214285714287
018C	25721000	25722000	25721500	0.9234598540145986	0.9164999999999999
018C	25722000	25723000	25722500	0.9380310679611652	0.9374439655172415
018C	25723000	25724000	25723500	0.8508173076923077	0.8578631578947369
018C	25724000	25725000	25724500	0.9275000000000001	0.9036084337349399
018C	25725000	25726000	25725500	0.9880119047619047	0.9510108695652173
018C	25726000	25727000	25726500	1.0	0.9817007299270073
018C	25727000	25728000	25727500	0.9475164113785558	0.9678571428571429
018C	25728000	25729000	25728500	0.9556148148148149	0.9525000000000001
018C	25729000	25730000	25729500	0.9204943181818183	0.9882078431372548
018C	25730000	25731000	25730500	0.8398967971530248	0.9367032967032968
018C	25731000	25732000	25731500	0.9765719063545151	0.8987925531914894
018C	25732000	25733000	25732500	0.965432525951557	0.9484726688102895
018C	25733000	25734000	25733500	0.9065365853658536	0.9725859374999999
018C	25734000	25735000	25734500	0.9648190954773869	0.9574671814671813
018C	25735000	25736000	25735500	0.9385076923076923	0.8496441717791411
018C	25736000	25737000	25736500	0.9240114068441065	0.9460508982035928
018C	25737000	25738000	25737500	0.9066153846153846	0.7876489795918367
018C	25738000	25739000	25738500	0.5842134831460674	0.7629690721649484
018C	25739000	25740000	25739500	0.30966666666666665	1.0
018C	25740000	25741000	25740500	0.7387927927927928	0.7605000000000001
018C	25741000	25742000	25741500	0.8141150442477877	0.968421052631579
018C	25742000	25743000	25742500	0.6666666666666666	0.8333333333333334
018C	25743000	25744000	25743500	0.8512340425531914	0.7143142857142857
018C	25744000	25745000	25744500	0.8778552036199095	0.7944666666666668
018C	25745000	25746000	25745500	0.9871794871794873	0.9561958762886599
018C	25746000	25747000	25746500	0.9710206896551724	0.9774372355430182
018C	25747000	25748000	25747500	0.86275	0.945560669456067
018C	25748000	25749000	25748500	0.9658461538461538	0.8873521126760564
018C	25749000	25750000	25749500	0.8938939393939394	0.9718169014084507
018C	25750000	25751000	25750500	0.9296056338028168	0.8571
018C	25751000	25752000	25751500	1.0	0.9830508474576272
018C	25752000	25753000	25752500	0.9047619047619048	0.8688360655737706
018C	25753000	25754000	25753500	0.7654938271604937	0.8102758620689655
018C	25754000	25755000	25754500	0.9326257668711656	0.9803921568627451
018C	25755000	25756000	25755500	0.9193306451612904	0.95996
018C	25756000	25757000	25756500	0.9714602272727273	0.995570796460177
018C	25757000	25758000	25757500	0.9662234726688103	0.9065771028037383
018C	25758000	25759000	25758500	0.9435382059800664	0.9381333333333334
018C	25759000	25760000	25759500	0.9727841945288753	0.9717358490566038
018C	25760000	25761000	25760500	0.9124847908745247	0.9351186440677965
018C	25761000	25762000	25761500	0.8932216828478964	0.8217268518518518
018C	25762000	25763000	25762500	0.9493820224719101	0.9257297297297296
018C	25763000	25764000	25763500	0.9281353065539112	0.8632701754385965
018C	25764000	25765000	25764500	0.5210841423948219	0.6942415902140673
018C	25765000	25766000	25765500	0.8944819277108434	0.7654320987654322
018C	25766000	25767000	25766500	0.8979650537634408	0.9426874999999999
018C	25767000	25768000	25767500	0.724470588235294	0.7347845303867402
018C	25768000	25769000	25768500	0.9775414012738853	0.9752014134275617
018C	25769000	25770000	25769500	0.9290833333333334	0.9715542635658916
018C	25770000	25771000	25770500	0.9979245283018868	0.9971162790697674
018C	25771000	25772000	25771500	0.960807881773399	0.9414935064935066
018C	25772000	25773000	25772500	0.7538230769230768	0.9811320754716981
018C	25773000	25774000	25773500	0.7656742857142856	0.9288838709677419
018C	25774000	25775000	25774500	0.8166330275229357	0.9156
018C	25775000	25776000	25775500	0.8640139372822299	0.9374632352941176
018C	25776000	25777000	25776500	0.953	0.8570000000000001
018C	25777000	25778000	25777500	0.9909279279279278	0.9090247933884298
018C	25778000	25779000	25778500	0.8217671232876713	0.8333333333333334
018C	25779000	25780000	25779500	0.6667356321839081	1.0
018C	25780000	25781000	25780500	0.7205	0.8855714285714285
018C	25781000	25782000	25781500	0.8126249999999999	0.6665238095238094
018C	25782000	25783000	25782500	0.912328	0.9492499999999999
018C	25783000	25784000	25783500	0.6702613636363637	0.944425925925926
018C	25784000	25785000	25784500	1.0	1.0
018C	25785000	25786000	25785500	0.8927767857142858	0.980778846153846
018C	25786000	25787000	25786500	0.8999000000000001	0.6831782178217821
018C	25787000	25788000	25787500	0.8647387387387387	0.7205483870967742
018C	25788000	25789000	25788500	0.824421052631579	0.7522095238095238
018C	25789000	25790000	25789500	0.71	0.7887222222222222
018C	25790000	25791000	25790500	0.625	0.5277499999999999
018C	25791000	25792000	25791500	0.8032191011235956	0.8175000000000001
018C	25792000	25793000	25792500	0.845	0.8524
018C	25793000	25794000	25793500	0.8066586102719033	0.9318235294117648
018C	25794000	25795000	25794500	0.7588616071428573	0.8522857142857145
018C	25795000	25796000	25795500	0.9205117647058825	0.8818918032786884
018C	25796000	25797000	25796500	0.9583472222222222	0.8200935251798561
018C	25797000	25798000	25797500	0.9539501915708812	0.9411803921568628
018C	25798000	25799000	25798500	0.8919460431654674	0.8349714285714286
018C	25799000	25800000	25799500	0.8138244680851066	0.8076516393442622
018C	25800000	25801000	25800500	0.9391347826086957	0.8451346801346801
018C	25801000	25802000	25801500	0.8303983050847458	0.89375
018C	25802000	25803000	25802500	0.9760095693779904	0.9809619771863117
018C	25803000	25804000	25803500	0.8711386138613861	0.8888333333333335
018C	25804000	25805000	25804500	0.978195652173913	0.8214285714285714
018C	25805000	25806000	25805500	NaN	NaN
018C	25806000	25807000	25806500	0.9823333333333334	0.9363333333333334
018C	25807000	25808000	25807500	NaN	NaN
018C	25808000	25809000	25808500	0.7592685185185185	0.7116216216216217
018C	25809000	25810000	25809500	0.9626666666666668	0.9311666666666667
018C	25810000	25811000	25810500	1.0	0.6363090909090909
018C	25811000	25812000	25811500	0.8518333333333333	0.7911739130434782
018C	25812000	25813000	25812500	0.98344582299421	0.9037092930897536
018C	25813000	25814000	25813500	0.9950709046454769	0.9282610526315789
018C	25814000	25815000	25814500	0.963036923076923	0.9148829787234043
018C	25815000	25816000	25815500	0.99735	0.9164029850746269
018C	25816000	25817000	25816500	0.960719887955182	0.9677903225806451
018C	25817000	25818000	25817500	0.9946240000000001	0.9007801204819276
018C	25818000	25819000	25818500	0.8769230769230769	0.7501607142857143
018C	25819000	25820000	25819500	0.990180746561886	0.9652593582887701
018C	25820000	25821000	25820500	1.0	0.987641975308642
018C	25821000	25822000	25821500	0.8672587412587413	0.7959999999999999
018C	25822000	25823000	25822500	0.9195593869731801	0.9358301886792452
018C	25823000	25824000	25823500	0.9563809523809526	0.8526395348837209
018C	25824000	25825000	25824500	0.9895105042016806	0.9613591397849462
018C	25825000	25826000	25825500	0.9860837209302326	0.9523062200956939
018C	25826000	25827000	25826500	0.9874875	0.8681098901098901
018C	25827000	25828000	25827500	0.9038365384615384	0.9676612903225806
018C	25828000	25829000	25828500	0.8428	0.848506329113924
018C	25829000	25830000	25829500	NaN	NaN
018C	25830000	25831000	25830500	0.8066386554621848	0.8939933774834437
018C	25831000	25832000	25831500	0.9950050251256282	0.9583807531380752
018C	25832000	25833000	25832500	0.9691999999999998	0.9452876712328767
018C	25833000	25834000	25833500	NaN	NaN
018C	25834000	25835000	25834500	0.9278969072164949	0.9469318181818183
018C	25835000	25836000	25835500	0.9515454545454545	0.9052307692307693
018C	25836000	25837000	25836500	0.5182481751824818	0.520032
018C	25837000	25838000	25837500	0.08073766816143498	0.05614942528735631
018C	25838000	25839000	25838500	0.0467741935483871	0.032933191940615066
018C	25839000	25840000	25839500	0.02321159420289855	0.015799139167862266
018C	25840000	25841000	25840500	0.9126746031746031	0.9490909090909092
018C	25841000	25842000	25841500	0.11447376788553258	0.07348979591836735
018C	25842000	25843000	25842500	0.22551724137931034	0.18063656884875848
018C	25843000	25844000	25843500	0.9324987012987012	0.9158045454545455
018C	25844000	25845000	25844500	0.9036939501779359	0.8947898305084746
018C	25845000	25846000	25845500	0.923623978201635	0.9851513353115726
018C	25846000	25847000	25846500	0.9829962406015039	0.958610599078341
018C	25847000	25848000	25847500	0.9519312714776632	0.9645
018C	25848000	25849000	25848500	0.749	0.8727334905660377
018C	25849000	25850000	25849500	0.04714549356223176	0.05509523809523809
018C	25850000	25851000	25850500	0.1510197424892704	0.1419
018C	25851000	25852000	25851500	0.941949353448276	0.9487692307692308
018C	25852000	25853000	25852500	0.9414899999999998	0.973056179775281
018C	25853000	25854000	25853500	0.9542926829268293	0.9336479591836735
018C	25854000	25855000	25854500	0.9644037383177568	1.0
018C	25855000	25856000	25855500	0.9630801801801804	0.9983685064935065
018C	25856000	25857000	25856500	0.9898527918781724	1.0
018C	25857000	25858000	25857500	0.9706844036697246	0.9696602209944751
018C	25858000	25859000	25858500	0.9958333333333333	0.9831204481792717
018C	25859000	25860000	25859500	0.9863301787592008	0.9772275960170697
018C	25860000	25861000	25860500	0.9795561224489796	0.9719122807017544
018C	25861000	25862000	25861500	0.9329383378016085	0.9396711409395972
018C	25862000	25863000	25862500	0.9972144846796658	0.9928115942028984
018C	25863000	25864000	25863500	0.9836612377850165	0.9702342007434944
018C	25864000	25865000	25864500	0.9967222222222223	0.9895979228486648
018C	25865000	25866000	25865500	0.9929505300353356	0.928702786377709
018C	25866000	25867000	25866500	0.8687876447876448	0.8435276073619632
018C	25867000	25868000	25867500	0.9091774891774891	0.9616167247386761
018C	25868000	25869000	25868500	0.8583470149253731	0.8243720238095238
018C	25869000	25870000	25869500	0.9724984709480122	0.9217442396313363
018C	25870000	25871000	25870500	0.8689068965517242	0.7827270531400967
018C	25871000	25872000	25871500	1.0	0.9645710659898477
018C	25872000	25873000	25872500	0.963894736842105	0.9531543624161076
018C	25873000	25874000	25873500	0.9866	0.9888
018C	25874000	25875000	25874500	1.0	0.9844760432766614
018C	25875000	25876000	25875500	1.0	0.9159955752212389
018C	25876000	25877000	25876500	0.8878706896551724	0.863698224852071
018C	25877000	25878000	25877500	0.7484790419161675	0.8723497942386831
018C	25878000	25879000	25878500	0.0353764705882353	0.3132086956521739
018C	25879000	25880000	25879500	0.7558125	0.7838686440677965
018C	25880000	25881000	25880500	0.9810943396226415	0.8695125628140704
018C	25881000	25882000	25881500	0.9789685863874348	0.8670996309963099
018C	25882000	25883000	25882500	0.9702706270627063	0.9451575178997613
018C	25883000	25884000	25883500	0.9883680555555556	0.9596470588235294
018C	25884000	25885000	25884500	0.9746582278481013	0.9867777777777778
018C	25885000	25886000	25885500	0.9913905579399142	0.9963870967741936
018C	25886000	25887000	25886500	0.9898032454361054	0.9747368421052631
018C	25887000	25888000	25887500	0.9779800399201596	0.9860046728971963
018C	25888000	25889000	25888500	0.939078048780488	0.9507368421052632
018C	25889000	25890000	25889500	0.9772704081632653	0.987058064516129
018C	25890000	25891000	25890500	0.978890052356021	0.9937777777777779
018C	25891000	25892000	25891500	0.9859455081001475	0.9886082383873794
018C	25892000	25893000	25892500	0.992451320754717	0.9768494736842106
018C	25893000	25894000	25893500	0.9831918465227817	0.986542600896861
018C	25894000	25895000	25894500	0.8820896226415094	0.9818181818181818
018C	25895000	25896000	25895500	0.9488588957055215	0.9352222222222224
018C	25896000	25897000	25896500	0.9747383966244725	1.0
018C	25897000	25898000	25897500	0.803885135135135	0.8056111111111112
018C	25898000	25899000	25898500	0.903798076923077	1.0
018C	25899000	25900000	25899500	0.8731126760563379	1.0
018C	25900000	25901000	25900500	0.9403504273504273	0.9383999999999999
018C	25901000	25902000	25901500	0.9413529411764707	0.9703366336633662
018C	25902000	25903000	25902500	0.91463133640553	0.9728403614457831
018C	25903000	25904000	25903500	0.9170142857142857	0.9654444444444444
018C	25904000	25905000	25904500	0.9303699633699634	0.9626818181818181
018C	25905000	25906000	25905500	0.9834037267080746	0.9579026548672566
018C	25906000	25907000	25906500	0.9904000000000001	1.0
018C	25907000	25908000	25907500	0.9705647058823528	1.0
018C	25908000	25909000	25908500	0.9461612903225806	1.0
018C	25909000	25910000	25909500	0.9690551724137931	0.9700895522388061
018C	25910000	25911000	25910500	0.9606296296296298	0.9164150417827298
018C	25911000	25912000	25911500	0.716574931880109	0.7683333333333333
018C	25912000	25913000	25912500	0.9559945054945054	0.9217864583333334
018C	25913000	25914000	25913500	0.837343373493976	0.8670851063829788
018C	25914000	25915000	25914500	0.9595463182897863	0.9455
018C	25915000	25916000	25915500	0.9869411764705883	0.9638982035928142
018C	25916000	25917000	25916500	0.9681274900398407	0.8748333333333332
018C	25917000	25918000	25917500	0.9558955916473317	0.9299300184162063
018C	25918000	25919000	25918500	0.9597131367292224	0.968421052631579
018C	25919000	25920000	25919500	0.9647435897435898	0.9486666666666664
018C	25920000	25921000	25920500	0.9223744292237442	0.8459874213836478
018C	25921000	25922000	25921500	0.9703684210526317	0.9101662817551965
018C	25922000	25923000	25922500	0.9838064516129033	0.9629130434782609
018C	25923000	25924000	25923500	0.875	0.963
018C	25924000	25925000	25924500	0.9841340909090909	0.9632553191489361
018C	25925000	25926000	25925500	0.9870769230769232	0.8861538461538462
018C	25926000	25927000	25926500	0.9731006711409396	0.9785179856115108
018C	25927000	25928000	25927500	0.9597197898423818	0.9814280373831775
018C	25928000	25929000	25928500	0.957345744680851	0.9692244897959184
018C	25929000	25930000	25929500	0.9673278688524589	0.9644880952380952
018C	25930000	25931000	25930500	0.969111111111111	0.9703148936170212
018C	25931000	25932000	25931500	0.93869133192389	0.9858265306122448
018C	25932000	25933000	25932500	0.993640378548896	0.9841309523809524
018C	25933000	25934000	25933500	0.9829143835616437	0.8847692307692309
018C	25934000	25935000	25934500	0.9662771535580523	0.9297945945945946
018C	25935000	25936000	25935500	0.9683350785340314	0.969
018C	25936000	25937000	25936500	1.0	0.9575454545454546
018C	25937000	25938000	25937500	0.945232258064516	0.9833995271867613
018C	25938000	25939000	25938500	0.9333333333333333	0.9584166666666666
018C	25939000	25940000	25939500	0.9545361216730038	0.988978021978022
018C	25940000	25941000	25940500	0.8861818181818181	0.9167619047619047
018C	25941000	25942000	25941500	0.9284798206278027	0.9937999999999999
018C	25942000	25943000	25942500	0.979	0.9688333333333333
018C	25943000	25944000	25943500	0.9352519083969466	0.9889779005524861
018C	25944000	25945000	25944500	0.986024432809773	0.9880958083832332
018C	25945000	25946000	25945500	0.9504761904761905	0.9861453287197232
018C	25946000	25947000	25946500	0.1922116402116402	0.2890152091254753
018C	25947000	25948000	25947500	0.9338941798941799	0.9935483870967742
018C	25948000	25949000	25948500	0.9155555555555556	0.9629444444444445
018C	25949000	25950000	25949500	0.9790836820083683	0.975958762886598
018C	25950000	25951000	25950500	0.98434765625	0.994376404494382
018C	25951000	25952000	25951500	0.9402437810945272	0.9517655172413794
018C	25952000	25953000	25952500	0.9829858356940511	0.9413958944281524
018C	25953000	25954000	25953500	0.9514554655870445	0.9361605415860735
018C	25954000	25955000	25954500	0.9459213759213759	0.9976232227488152
018C	25955000	25956000	25955500	0.8916173285198556	0.9820179775280898
018C	25956000	25957000	25956500	0.9653854545454545	0.9929058823529412
018C	25957000	25958000	25957500	0.9951421686746988	0.9891026438569208
018C	25958000	25959000	25958500	0.9815625	0.9095629921259842
018C	25959000	25960000	25959500	0.951345132743363	1.0
018C	25960000	25961000	25960500	0.9722785515320332	1.0
018C	25961000	25962000	25961500	0.9500875000000001	0.9777174603174603
018C	25962000	25963000	25962500	0.9771599999999999	0.98128
018C	25963000	25964000	25963500	1.0	0.979793918918919
018C	25964000	25965000	25964500	0.9944078212290502	0.9952142857142857
018C	25965000	25966000	25965500	0.8027105263157894	0.9927697841726619
018C	25966000	25967000	25966500	1.0	0.9482758620689655
018C	25967000	25968000	25967500	0.9739304347826087	1.0
018C	25968000	25969000	25968500	0.9871666666666666	0.9447236180904522
018C	25969000	25970000	25969500	1.0	1.0
018C	25970000	25971000	25970500	0.9756747967479675	1.0
018C	25971000	25972000	25971500	0.9618333333333334	0.9358749999999998
018C	25972000	25973000	25972500	1.0	0.9878181818181819
018C	25973000	25974000	25973500	0.8803418803418803	0.9055999999999998
018C	25974000	25975000	25974500	0.610738255033557	0.6627203065134099
018C	25975000	25976000	25975500	1.0	1.0
018C	25976000	25977000	25976500	0.9830677966101695	0.9441
018C	25977000	25978000	25977500	0.98075	0.9961400778210115
018C	25978000	25979000	25978500	0.9607892156862745	0.9726027397260274
018C	25979000	25980000	25979500	0.9744045584045583	0.7987804878048781
018C	25980000	25981000	25980500	1.0	1.0
018C	25981000	25982000	25981500	0.8015460992907801	0.6811063829787234
018C	25982000	25983000	25982500	0.9867544642857143	0.8719146341463415
018C	25983000	25984000	25983500	0.9928904761904762	0.9209422492401216
018C	25984000	25985000	25984500	0.9847908745247148	1.0
018C	25985000	25986000	25985500	0.9637909090909089	0.9458783783783784
018C	25986000	25987000	25986500	0.971759493670886	0.9047797619047618
018C	25987000	25988000	25987500	0.9816388888888888	1.0
018C	25988000	25989000	25988500	0.979	1.0
018C	25989000	25990000	25989500	0.8688888888888889	1.0
018C	25990000	25991000	25990500	0.9598629283489096	0.9913073593073594
018C	25991000	25992000	25991500	0.8642299651567945	0.9422130325814536
018C	25992000	25993000	25992500	0.9834908789386401	0.9869434782608696
018C	25993000	25994000	25993500	0.9664782608695651	0.9360204603580562
018C	25994000	25995000	25994500	0.9727149321266968	0.9676017699115044
018C	25995000	25996000	25995500	0.9639672131147541	0.9513076923076921
018C	25996000	25997000	25996500	0.9958666666666667	0.9918571428571429
018C	25997000	25998000	25997500	1.0	1.0
018C	25998000	25999000	25998500	0.9935419354838709	0.9950591133004927
018C	25999000	26000000	25999500	0.9561855670103093	0.970552036199095
018C	26000000	26001000	26000500	0.9033613445378151	1.0
018C	26001000	26002000	26001500	0.9400691823899373	0.9895314685314684
018C	26002000	26003000	26002500	0.9324177215189874	0.9877177914110429
018C	26003000	26004000	26003500	0.8799142857142858	0.901655737704918
018C	26004000	26005000	26004500	0.948714285714286	1.0
018C	26005000	26006000	26005500	0.9584663212435233	0.8595454545454545
018C	26006000	26007000	26006500	0.9198675958188154	0.970136170212766
018C	26007000	26008000	26007500	0.9583698113207546	0.888211155378486
018C	26008000	26009000	26008500	0.9476503267973856	0.9686857638888888
018C	26009000	26010000	26009500	0.8990833333333333	1.0
018C	26010000	26011000	26010500	0.9650000000000001	1.0
018C	26011000	26012000	26011500	0.9491308016877638	0.9636153846153845
018C	26012000	26013000	26012500	0.979438524590164	0.996
018C	26013000	26014000	26013500	0.9708571428571428	0.9831432584269664
018C	26014000	26015000	26014500	0.9735330396475772	0.9800646766169154
018C	26015000	26016000	26015500	0.9964571428571428	0.900720588235294
018C	26016000	26017000	26016500	0.9096949152542373	0.938425641025641
018C	26017000	26018000	26017500	0.9940769230769231	0.9864102564102563
018C	26018000	26019000	26018500	0.9961351351351352	0.9936867088607595
018C	26019000	26020000	26019500	0.9931111111111112	0.9862413793103448
018C	26020000	26021000	26020500	0.9952307692307693	0.9246309523809524
018C	26021000	26022000	26021500	0.9013157894736842	0.9815308641975309
018C	26022000	26023000	26022500	0.9946951871657754	0.9900693069306932
018C	26023000	26024000	26023500	0.8956373626373628	0.8502727272727272
018C	26024000	26025000	26024500	1.0	0.9954615384615385
018C	26025000	26026000	26025500	0.9974149484536082	1.0
018C	26026000	26027000	26026500	0.9898775510204081	0.9896666666666666
018C	26027000	26028000	26027500	0.9936410256410257	0.9146306818181817
018C	26028000	26029000	26028500	0.9875999999999999	0.9785483870967742
018C	26029000	26030000	26029500	0.8813163841807911	0.9768265895953758
018C	26030000	26031000	26030500	0.99202	0.9680228310502282
018C	26031000	26032000	26031500	0.737468438538206	0.7646216216216216
018C	26032000	26033000	26032500	0.8458571428571429	0.9040405904059041
018C	26033000	26034000	26033500	0.827763440860215	0.9479479166666667
018C	26034000	26035000	26034500	0.9857667844522967	0.9634252491694352
018C	26035000	26036000	26035500	0.9380929203539823	0.9839076305220883
018C	26036000	26037000	26036500	0.9330743494423792	0.9294871794871795
018C	26037000	26038000	26037500	0.9890836363636363	0.9924
018C	26038000	26039000	26038500	0.982747093023256	0.8990223880597015
018C	26039000	26040000	26039500	0.8389957627118644	0.971302857142857
018C	26040000	26041000	26040500	1.0	0.992371212121212
018C	26041000	26042000	26041500	0.9452962962962961	0.9878810483870969
018C	26042000	26043000	26042500	0.9886891891891894	0.9773123425692695
018C	26043000	26044000	26043500	0.8796296296296297	0.928307167235495
018C	26044000	26045000	26044500	0.9956140350877193	1.0
018C	26045000	26046000	26045500	0.95	0.9751677018633541
018C	26046000	26047000	26046500	0.8956682464454976	0.9431139240506329
018C	26047000	26048000	26047500	0.9680677290836652	1.0
018C	26048000	26049000	26048500	0.9865202702702702	1.0
018C	26049000	26050000	26049500	0.986888888888889	0.982009009009009
018C	26050000	26051000	26050500	1.0	1.0
018C	26051000	26052000	26051500	0.9901862745098039	0.9924436090225565
018C	26052000	26053000	26052500	1.0	1.0
018C	26053000	26054000	26053500	1.0	1.0
018C	26054000	26055000	26054500	0.924812030075188	1.0
